match,similscore,ark1900,ark1910,racematch,yeardif,year,bmonth1900,given_match,surname_match,statematch,countymatch,relationshipmatch,female,father_birth_match,mother_birth_match,marital_status_match
0,.61394061,"MSKW-GLS","M57V-Y8R",1,0,1862,"feb",.77459667,.2236068,1,0,0,1,0,0,0
0,.61394061,"MSGW-6R1","M57R-DWG",1,0,1839,"aug",.8,.47140452,1,0,0,1,1,1,0
0,.61394061,"MSLX-2R8","M5HT-VV7",1,0,1872,"apr",.77459667,.36514837,1,0,0,0,0,0,1
0,.61394061,"MSPC-V13","M57V-Y8R",1,0,1862,"dec",.77459667,.2236068,1,0,0,1,0,0,0
0,.61394061,"MSGW-5XS","M5HT-VV7",1,0,1872,"jul",1,.31622777,1,0,1,0,0,0,0
0,.61394061,"MSLH-CMG","MP15-7S8",1,0,1881,"dec",1,.18898224,1,0,0,0,0,0,1
0,.61394061,"MSL6-4ZN","M5HB-5HM",1,0,1842,"jan",1,.18898224,1,0,1,0,0,0,0
0,.61394061,"MS2T-HBP","MP1L-TDC",1,0,1864,"aug",.77459667,.36514837,1,0,0,1,0,0,0
0,.61394061,"MSKY-NTL","M5H5-Z97",1,0,1840,"oct",1,.18898224,1,0,0,1,0,0,0
0,.61394061,"MS25-NZ8","MP15-7S8",1,0,1881,"dec",.81649658,.2236068,1,0,0,0,0,0,1
0,.61394061,"MSFH-Z26","M5ZF-5LJ",1,0,1883,"aug",1,.18898224,1,0,0,0,1,0,1
0,.61394061,"MSK3-FLT","M588-797",1,0,1850,"may",.81649658,.2236068,1,0,0,0,0,0,0
0,.61394061,"MSG3-R7X","M588-797",1,0,1850,"jul",.81649658,.2236068,1,0,0,0,0,0,1
0,.61394061,"MSKJ-3VS","M5HT-VV7",1,0,1872,"may",1,.31622777,1,0,1,0,0,0,0
0,.61394061,"MSG6-BMV","M57V-Y8R",1,0,1862,"mar",.77459667,.2236068,1,0,0,1,0,0,0
0,.61394061,"MSKS-CQ2","M5ZG-H6J",1,0,1846,"mar",.77459667,.36514837,1,0,0,0,0,0,0
0,.61394061,"MSKV-YLL","M5ZG-H6J",1,0,1846,"aug",.77459667,.36514837,1,0,0,0,0,0,0
0,.61394061,"MS2G-LM4","M5S5-G79",1,0,1853,"sep",.77459667,.2236068,1,0,0,1,0,0,0
0,.61394061,"MS2V-43K","M588-797",1,0,1850,"apr",.81649658,.2236068,1,0,0,0,0,0,1
0,.61394061,"MS26-NWM","M5S5-G79",1,0,1853,"dec",.77459667,.2236068,1,0,0,1,0,0,0
0,.61394061,"MSL5-XW4","MP1L-TDC",1,0,1864,"aug",.77459667,.36514837,1,0,0,1,0,0,0
0,.61394061,"MSP7-KHX","M5HB-5HM",1,0,1842,"apr",.81649658,.2236068,1,0,1,0,0,0,0
0,.61394061,"MSLN-2TY","M53Y-LMG",1,0,1859,"apr",.77459667,.23570226,1,1,0,1,0,0,0
0,.61394061,"MS2R-8DX","M5HT-VV7",1,0,1872,"jan",.77459667,.36514837,1,0,1,0,0,0,0
0,.61394061,"MSGK-WR6","M5HT-VV7",1,0,1872,"apr",.77459667,.36514837,1,0,0,0,0,0,1
0,.61394061,"MSGC-TR8","M5WQ-NZC",1,0,1880,"aug",.77459667,.36514837,1,0,0,0,0,0,1
0,.61394061,"MS2W-WKF","M57V-Y8R",1,0,1862,"jul",.77459667,.2236068,1,0,0,1,0,0,0
0,.61394061,"MSLT-8Y5","M5ZG-1LD",1,0,1868,"apr",1,.18898224,1,0,0,1,0,0,1
0,.61394061,"MSKV-117","M5SL-522",1,0,1844,"may",.77459667,.2236068,1,0,1,0,0,0,0
0,.61394061,"MSK7-GFT","M59D-42D",1,0,1840,"sep",1,.18898224,1,0,0,1,0,0,0
0,.61394061,"MS2H-W9X","M54F-71Z",1,0,1854,"oct",.81649658,.2236068,1,0,0,1,0,0,0
0,.61394061,"MS2V-YKX","M5CK-56X",1,0,1887,"oct",1,.18898224,1,0,0,0,1,1,1
0,.61394061,"MSPH-YZ6","M5HT-SXT",1,0,1868,"may",1,.18898224,1,0,0,1,0,0,0
0,.61394061,"MS2D-9R8","M5SL-522",1,0,1844,"aug",.77459667,.2236068,1,0,1,0,0,0,0
0,.61394061,"MSVP-FKR","M5HV-MRX",1,0,1862,"jul",.81649658,.2236068,1,0,1,0,0,0,0
0,.61394061,"MSGX-C92","M59S-6JD",1,0,1848,"dec",.77459667,.36514837,1,0,0,1,0,0,0
0,.61394061,"MSVP-928","M5HY-C59",1,0,1851,"nov",.81649658,.2236068,1,0,0,1,0,0,1
0,.61394061,"MSPM-FKW","M5SL-522",1,0,1844,"sep",.77459667,.2236068,1,0,1,0,0,0,0
0,.61394061,"MSFJ-1ZW","M588-797",1,0,1850,"mar",.81649658,.2236068,1,0,0,0,0,0,0
0,.61394061,"MS23-XJ7","MRQD-HCN",1,0,1854,"may",1,.18898224,1,0,1,0,0,0,0
0,.61394061,"MSJB-PQM","M588-797",1,0,1850,"apr",.81649658,.2236068,1,0,0,0,0,0,0
0,.61394061,"MSLY-78N","M5HT-VV7",1,0,1872,"apr",.77459667,.36514837,1,0,0,0,1,0,1
0,.61394061,"MSGT-B3B","M5WY-YRZ",1,0,1842,"may",.81649658,.2236068,1,0,0,1,1,1,0
0,.61394061,"MSK4-81P","MP1L-TDC",1,0,1864,"jan",.8,.47140452,1,0,0,1,0,0,0
0,.61394061,"MSGM-XK6","M5SL-522",1,0,1844,"feb",.77459667,.2236068,1,0,1,0,0,0,0
0,.61394061,"MSGD-8XZ","M5QQ-CJB",1,0,1889,"jun",.37796447,.25,1,0,0,0,0,1,1
0,.61394061,"MSKV-DHQ","M57K-WWC",1,0,1843,"may",1,.18898224,1,0,1,0,0,0,0
0,.61394061,"MS21-YW9","M54K-4WR",1,0,1855,"jul",1,.31622777,1,0,0,1,0,0,0
0,.61394061,"MSLD-Y48","MP1L-TDC",1,0,1864,"mar",.77459667,.36514837,1,0,0,1,1,1,0
0,.61394061,"MSGV-KSX","MP15-7S8",1,0,1881,"dec",.81649658,.2236068,1,0,0,0,0,0,1
0,.61394061,"MSKR-WQN","M57K-WWC",1,0,1843,"jan",.81649658,.2236068,1,0,1,0,1,0,0
0,.61394061,"MSLW-FJ7","M549-D2Y",1,0,1878,"jul",1,.18898224,1,0,0,0,0,0,0
0,.61394061,"MSF8-5FN","M5SL-522",1,0,1844,"jan",.8,.28867513,1,0,1,0,0,0,1
0,.61394061,"MS2L-RK1","MP15-7S8",1,0,1881,"oct",.81649658,.2236068,1,0,0,0,0,0,1
0,.61394061,"MSKZ-MJS","M5WY-HV4",1,0,1893,"oct",.81649658,.2236068,1,0,0,1,0,0,1
0,.61394061,"MSL4-KZS","M54N-S87",1,0,1876,"apr",.70710678,.37796447,1,0,0,1,0,1,0
0,.61394061,"MSKM-4NT","M57V-Y8R",1,0,1862,"may",.77459667,.2236068,1,0,0,1,0,0,0
0,.61394061,"MSL8-87Y","M59T-W4S",1,0,1835,"apr",.77459667,.23570226,1,0,1,1,1,1,1
0,.61394061,"MSL3-TPZ","M59H-9TY",1,0,1847,"jul",.37796447,1,1,0,1,0,1,1,1
0,.61394061,"MSG5-C25","M57V-Y8R",1,0,1862,"mar",.77459667,.2236068,1,1,0,1,0,0,0
0,.61394061,"MSGF-2HJ","M57V-Y8R",1,0,1862,"jun",.8,.28867513,1,0,0,1,0,0,0
0,.61394061,"MSG8-BHB","MP15-7S8",1,0,1881,"sep",1,.18898224,1,0,0,0,0,0,1
0,.61394061,"MSGC-TBH","MP1K-LBP",1,0,1891,"jul",.81649658,.2236068,1,0,0,0,1,1,1
0,.61394061,"MSVD-G2V","M5WQ-NZZ",1,0,1875,"dec",1,.18257419,1,0,0,1,0,0,0
0,.61394061,"MSV2-GZ3","M57V-Y8R",1,0,1862,"jul",.77459667,.2236068,1,0,0,1,0,0,0
0,.61394061,"MS2N-4XJ","M5ZS-D3G",1,0,1849,"oct",1,.31622777,1,0,0,1,0,0,0
0,.61394061,"MSVL-J4N","M5HT-VV7",1,0,1872,"may",.77459667,.36514837,1,0,1,0,0,0,1
0,.61394061,"MSLY-KKL","MRQ8-Q3D",1,0,1832,"may",.77459667,.36514837,1,0,0,1,1,1,0
0,.61394061,"MSLW-9MP","M54K-4WR",1,0,1855,"jun",.77459667,.36514837,1,0,0,1,1,1,0
0,.61394061,"MSP8-47C","M5HY-C59",1,0,1851,"jan",.81649658,.2236068,1,0,0,1,0,0,0
0,.61394061,"MSGC-WLY","M5HT-SXT",1,0,1868,"may",.81649658,.26726124,1,0,0,1,1,1,0
0,.61394061,"MS24-4XK","M5SL-522",1,0,1844,"jul",.77459667,.2236068,1,0,1,0,0,0,0
0,.61394061,"MSL7-1GJ","MP15-7S8",1,0,1881,"jan",.81649658,.2236068,1,0,0,0,0,0,1
0,.61394061,"MSP7-XR7","M588-797",1,0,1850,"jan",.81649658,.2236068,1,0,0,0,0,0,1
0,.61394061,"MSG5-G3G","M5SL-522",1,0,1844,"jul",.77459667,.2236068,1,0,1,0,0,0,0
0,.61394061,"MSN9-GT1","M57V-Y8R",1,0,1862,"aug",.77459667,.2236068,1,0,0,1,0,0,1
0,.61394061,"MSVD-1WX","M588-797",1,0,1850,"may",.81649658,.2236068,1,0,0,0,0,0,1
0,.61394061,"MSJB-KXD","M57V-Y8R",1,0,1862,"apr",.77459667,.2236068,1,0,0,1,0,0,1
0,.61394061,"MS2W-VXV","M5S5-G79",1,0,1853,"may",.77459667,.2236068,1,0,0,1,0,0,0
0,.61357199,"MS27-1JS","M5QJ-PG5",1,0,1871,"feb",.84515425,.20412415,1,0,1,0,0,0,0
0,.61357199,"MSGG-7B4","M5ZL-HZ5",1,0,1844,"jan",.8,.40824829,1,0,0,1,0,0,0
0,.61357199,"MSLZ-9VV","M58F-6PC",1,0,1888,"sep",.84515425,.20412415,1,0,0,0,0,0,1
0,.61357199,"MS23-BHG","MRQC-3NG",1,0,1844,"may",.63245553,.25819889,1,0,1,0,0,0,0
0,.61357199,"MSLB-J6M","M5SG-4VH",1,0,1855,"apr",.54772256,.65465367,1,0,0,1,1,0,1
0,.61357199,"MS2Q-W7X","M5ZG-1LD",1,0,1868,"jan",.81649658,.18898224,1,0,1,1,0,0,1
0,.61313934,"MSL7-2JT","M599-QYL",1,0,1827,"mar",.875,.18898224,1,0,0,0,0,0,0
0,.61313934,"MS2S-91T","M582-RR5",1,0,1897,"jan",1,.13608276,1,0,0,1,0,0,1
0,.61313934,"MSGM-WWY","M5Z1-PS7",1,0,1867,"jul",.83666003,.2,1,0,0,0,0,0,1
0,.61313934,"MSP4-HWW","M59Q-KQ1",1,0,1866,"jul",.8660254,.16666667,1,0,0,0,0,0,0
0,.61313934,"MSKX-FTB","M5CD-MXD",1,0,1857,"feb",.8660254,.15430335,1,0,0,0,0,0,0
0,.61313934,"MSK4-BJS","M5S1-4ZT",1,0,1851,"nov",.8660254,.15430335,1,0,1,0,1,1,0
0,.61313934,"MSGZ-TX3","M5WM-R3H",1,0,1839,"oct",.43643578,.36514837,1,0,0,1,0,0,0
0,.61313934,"MSVD-VG6","M5WL-QQC",1,0,1885,"may",1,.13608276,1,0,0,1,0,0,1
0,.61300603,"MSGZ-9GF","M5QL-7XR",1,0,1875,"aug",.84515425,.14142136,1,0,0,1,0,0,1
0,.61300603,"MSKF-2VM","M5QL-7XR",1,0,1875,"feb",.84515425,.23904572,1,0,0,1,0,0,1
0,.61237244,"MSGJ-5NC","M5W3-B17",1,0,1865,"jan",.77459667,.25819889,1,0,0,0,1,1,1
0,.61237244,"MSGW-CZG","M5ZN-LBZ",1,0,1870,"may",.77459667,.25819889,1,0,0,0,1,1,1
0,.61237244,"MSG5-3LF","M5HT-NVH",1,0,1845,"jan",.77459667,.25819889,1,0,0,1,1,1,0
0,.61237244,"MS2W-7FR","M57C-TMG",1,0,1863,"jul",.77459667,.25819889,1,0,0,0,0,0,0
0,.61237244,"MSG8-NKG","MP18-S84",1,0,1855,"aug",.77459667,.25819889,1,0,0,1,0,0,0
0,.61237244,"MS23-1XC","MRQD-P61",1,0,1839,"may",.43643578,1,1,0,0,1,0,0,0
0,.61237244,"MSPS-29B","M57J-812",1,0,1897,"jan",.77459667,.25819889,1,0,0,0,1,0,1
0,.61237244,"MS2F-9Z3","MP18-S84",1,0,1855,"apr",1,.21821789,1,0,0,1,0,0,0
0,.61237244,"MSLQ-K8J","M5HT-NVH",1,0,1845,"apr",.77459667,.25819889,1,0,1,1,1,1,0
0,.61237244,"MSKP-78Q","M586-3L4",1,0,1854,"aug",1,.21821789,1,0,0,1,0,0,0
0,.61237244,"MSK7-DYN","M5W3-B17",1,0,1865,"mar",.77459667,.25819889,1,0,1,0,0,0,0
0,.61237244,"MSL2-5FF","M57C-TMG",1,0,1863,"feb",.77459667,.25819889,1,0,0,0,0,0,0
0,.61237244,"MS2B-XM1","MP18-S84",1,0,1855,"nov",.77459667,.25819889,1,0,0,1,0,0,0
0,.61237244,"MSKD-KHL","M57J-812",1,0,1897,"jul",.77459667,.25819889,1,0,0,0,0,0,0
0,.61237244,"MS2L-G8Y","M58N-7JW",1,0,1840,"jul",.77459667,.25819889,1,0,0,1,0,1,0
0,.61237244,"MS2R-NWY","M53K-WPG",1,0,1880,"oct",.77459667,.25819889,1,0,0,1,1,1,1
0,.61237244,"MSLY-F29","M53K-WPG",1,0,1880,"may",.77459667,.25819889,1,0,0,1,0,0,1
0,.61237244,"MSND-9CL","M5C3-1PC",1,0,1847,"oct",.77459667,.25819889,1,0,0,1,0,0,1
0,.61237244,"MSNG-LCK","M5WC-D8S",1,0,1845,"jun",.77459667,.25819889,1,0,0,1,0,0,1
0,.61237244,"MS26-1B6","M59F-QC3",1,0,1862,"sep",.77459667,.25819889,1,0,1,1,0,0,0
0,.61237244,"MSG6-QBF","M5W3-B17",1,0,1865,"may",.77459667,.25819889,1,0,0,0,1,1,1
0,.61237244,"MSPM-SW5","M5HT-NVH",1,0,1845,"sep",1,.21821789,1,0,0,1,1,1,0
0,.61237244,"MS2L-74T","M5WC-D83",1,0,1848,"nov",1,.21821789,1,0,0,1,1,1,0
0,.61237244,"MSGK-GL4","M53F-2QV",1,0,1865,"apr",1,.21821789,1,0,0,1,1,0,1
0,.61237244,"MSLZ-9LV","M5HT-NVH",1,0,1845,"sep",.77459667,.25819889,1,0,0,1,0,1,0
0,.61237244,"MSKK-243","M53K-WPG",1,0,1880,"apr",.77459667,.25819889,1,0,0,1,0,0,1
0,.61237244,"MSVL-67K","M5W3-B17",1,0,1865,"jun",.77459667,.25819889,1,0,1,0,0,0,0
0,.61237244,"MSVV-QHD","M53K-WPG",1,0,1880,"jul",.77459667,.25819889,1,0,0,1,0,0,1
0,.61237244,"MSP7-7HX","M5HV-7BZ",1,0,1898,"sep",1,.21821789,1,0,0,0,1,0,1
0,.61237244,"MSKD-TZD","MP18-S84",1,0,1855,"oct",1,.21821789,1,0,0,1,0,0,1
0,.61237244,"MSKQ-5PT","M53K-WPG",1,0,1880,"dec",.77459667,.25819889,1,0,0,1,0,0,1
0,.61237244,"MSLT-XZD","M5W3-B17",1,0,1865,"oct",.77459667,.25819889,1,0,1,0,0,0,0
0,.61237244,"MSKT-QC3","M53F-2QV",1,0,1865,"sep",.77459667,.25819889,1,0,0,1,0,0,0
0,.61237244,"MS2S-75Q","MRQD-P61",1,0,1839,"nov",.43643578,1,1,0,0,1,0,0,0
0,.61237244,"MSKC-Q7J","M53K-WPG",1,0,1880,"mar",.77459667,.25819889,1,0,0,1,0,0,1
0,.61237244,"MS2X-42M","MP18-S84",1,0,1855,"nov",1,.21821789,1,0,0,1,0,0,0
0,.61237244,"MSVY-VPK","M5CZ-N2Q",1,0,1858,"",1,.21821789,1,0,0,0,0,0,0
0,.61237244,"MSVG-QBJ","M5CL-CTF",1,0,1850,"jan",.77459667,.25819889,1,0,0,1,0,0,0
0,.61237244,"MSVR-8SM","M57J-812",1,0,1897,"jul",.77459667,.25819889,1,0,0,0,0,1,1
0,.61237244,"MSVX-8QQ","M5W3-B17",1,0,1865,"nov",.77459667,.25819889,1,0,1,0,0,0,0
0,.61237244,"MS28-WH1","M57C-TMG",1,0,1863,"apr",.77459667,.25819889,1,0,0,0,0,0,0
0,.61237244,"MSVY-YDW","M5ZN-LBZ",1,0,1870,"feb",.77459667,.25819889,1,0,1,0,0,0,0
0,.61237244,"MS22-FSQ","M53F-2QV",1,0,1865,"may",1,.21821789,1,0,0,1,1,0,1
0,.61237244,"MS2Z-KXT","MP18-S84",1,0,1855,"jan",.77459667,.25819889,1,0,0,1,0,0,0
0,.61237244,"MS2Z-S5B","M57J-6YZ",1,0,1849,"jan",1,.21821789,1,0,0,0,0,0,0
0,.61237244,"MSL8-2GD","M5HT-NVH",1,0,1845,"apr",.77459667,.25819889,1,0,0,1,1,1,0
0,.61237244,"MSLL-3D3","M5ZN-LBZ",1,0,1870,"jul",.77459667,.25819889,1,0,0,0,1,0,1
0,.61237244,"MS2F-RPG","M59F-QC3",1,0,1862,"sep",.77459667,.25819889,1,0,0,1,0,0,0
0,.61237244,"MS24-987","M5W3-B17",1,0,1865,"jan",.77459667,.25819889,1,0,0,0,0,0,1
0,.61237244,"MSG8-Y2X","M5HT-NVH",1,0,1845,"aug",.77459667,.25819889,1,0,0,1,0,0,0
0,.61237244,"MSKG-KF9","M5W3-B17",1,0,1865,"apr",.77459667,.25819889,1,0,1,0,0,0,0
0,.61237244,"MS2W-4NY","M5W3-B17",1,0,1865,"may",.77459667,.25819889,1,0,1,0,0,0,0
0,.61237244,"MSL1-KYR","M57J-6YZ",1,0,1849,"feb",1,.21821789,1,0,0,0,0,0,0
0,.61237244,"MSKV-Y2J","M5W3-B17",1,0,1865,"aug",.77459667,.25819889,1,0,1,0,1,0,0
0,.61237244,"MSV1-F4N","M5HP-BQH",1,0,1875,"jun",.77459667,.25819889,1,0,0,1,0,0,0
0,.61237244,"MSK3-LDB","M59H-MZ5",1,0,1878,"dec",1,.1490712,1,0,0,0,0,0,0
0,.61237244,"MSGN-7FD","MP1R-5CK",1,0,1885,"dec",1,.15811388,1,0,0,0,1,0,1
0,.61237244,"MSLC-M3N","M599-94W",1,0,1873,"jun",.8660254,.1767767,1,0,0,1,1,1,1
0,.61237244,"MSPH-Z8R","M5ZL-V6X",1,0,1877,"jan",.8660254,.1767767,1,0,0,0,0,1,1
0,.61237244,"MSKF-QBL","MP1R-5CK",1,0,1885,"may",1,.15811388,1,0,0,0,0,0,1
0,.61237244,"MSG1-4TS","MRQQ-CBK",1,0,1897,"sep",.81649658,.31622777,1,0,0,0,0,0,1
0,.61237244,"MSLF-C72","M59N-WT3",1,0,1890,"oct",1,.35355339,1,0,0,0,1,1,0
0,.61237244,"MSLL-H2S","M5WQ-XCK",1,0,1842,"jun",.8660254,.1767767,1,0,0,0,0,0,0
0,.61237244,"MSKR-1WM","M59H-MZ5",1,0,1878,"feb",.84515425,.16903085,1,0,0,0,0,0,0
0,.61205637,"MSL3-LVY","MRQC-5K9",1,0,1869,"may",.8660254,.33333333,1,0,1,0,1,1,0
0,.61205637,"MSGZ-L5R","MRQC-5K9",1,0,1869,"jul",.8660254,.33333333,1,0,0,0,1,1,1
0,.61205637,"MSPW-MYW","MP1L-TDZ",1,0,1894,"may",.88888889,.16666667,1,0,0,1,0,1,1
0,.61205637,"MSGJ-Q1M","M5S5-845",1,0,1860,"oct",.9,.16903085,1,1,1,0,0,0,0
0,.61205637,"MSKM-NW3","M5S5-84P",1,0,1881,"mar",.89442719,.14285714,1,0,1,0,0,0,1
0,.61205637,"MSGH-33S","M5W6-DWZ",1,0,1883,"nov",.8660254,.34188173,1,0,0,0,1,1,1
0,.61205637,"MSFM-5GB","MRQC-5K9",1,0,1869,"dec",.8660254,.33333333,1,0,0,0,1,1,1
0,.61177529,"MSKF-MHW","MP1T-N12",1,0,1845,"jul",.57735027,.70710678,1,0,0,1,0,0,1
0,.61177529,"MS2Y-1T2","M531-H6Y",1,0,1868,"nov",.48038446,1,1,0,0,1,1,1,0
0,.61177529,"MS2C-JFP","MP1T-N12",1,0,1845,"may",.57735027,.70710678,1,0,0,1,0,0,0
0,.6092718,"MS2N-21V","M53K-WPG",1,0,1880,"sep",.77459667,.36514837,1,0,0,1,1,1,1
0,.6092718,"MSKX-BCX","M5HP-BQH",1,0,1875,"dec",.77459667,.36514837,1,0,0,1,0,0,1
0,.6092718,"MSGT-D7M","M53X-JKY",1,0,1900,"apr",1,.18257419,1,0,0,0,0,0,1
0,.6092718,"MS2R-PHR","M5HZ-YV2",1,0,1858,"may",1,.3086067,1,0,0,1,0,0,0
0,.6092718,"MS25-12H","MP12-W2R",1,0,1856,"oct",1,.18898224,1,0,0,1,0,0,1
0,.6092718,"MSLJ-2Y2","M5ZP-D3N",1,0,1857,"jan",.81649658,.2236068,1,0,1,0,0,0,1
0,.6092718,"MSGN-1G7","M53K-WPG",1,0,1880,"oct",.77459667,.36514837,1,0,0,1,0,1,0
0,.6092718,"MSLJ-PQ3","M5C8-GKF",1,0,1832,"jan",.77459667,.2236068,1,0,0,1,0,0,0
0,.6092718,"MSKF-XBP","M5HP-BQH",1,0,1875,"sep",.8,.4472136,1,0,0,1,0,0,1
0,.6092718,"MS29-RC6","M5ZN-LBZ",1,0,1870,"nov",.77459667,.36514837,1,0,0,0,1,1,0
0,.6092718,"MSPM-X49","M54X-FM3",1,0,1861,"jun",.77459667,.36514837,1,0,0,1,1,1,0
0,.6092718,"MSVG-5K1","M59C-G46",1,0,1850,"jan",.77459667,.37796447,1,0,0,1,0,1,1
0,.6092718,"MSLV-L3D","M5MD-V82",1,0,1850,"nov",.77459667,.36514837,1,0,1,1,1,1,0
0,.6092718,"MSP7-WWH","M57J-8FR",1,0,1886,"jun",.81649658,.23570226,1,0,0,1,0,0,1
0,.6092718,"MS2Z-DXN","M5SD-Y62",1,0,1872,"mar",.8,.28867513,1,0,0,1,0,0,0
0,.6092718,"MS2P-Y8Z","M586-3L4",1,0,1854,"feb",.77459667,.37796447,1,0,0,1,0,0,1
0,.6092718,"MSJR-665","M5ZP-D3N",1,0,1857,"jul",1,.18257419,1,0,1,0,0,0,0
0,.6092718,"MSGN-5G7","M5SG-QCD",1,0,1890,"apr",.81649658,.2236068,1,0,0,1,1,1,1
0,.6092718,"MSKR-T6X","M54X-FM3",1,0,1861,"jun",.77459667,.36514837,1,0,0,1,0,0,0
0,.6092718,"MSVP-NT3","M5ZN-LBZ",1,0,1870,"jan",.77459667,.36514837,1,0,1,0,1,1,0
0,.6092718,"MSLF-ZP6","M5ZD-CFD",1,0,1855,"jan",.77459667,.37796447,1,0,1,0,0,0,1
0,.6092718,"MSP7-GG8","M5HP-1PR",1,0,1847,"sep",.77459667,.36514837,1,0,1,0,0,0,0
0,.6092718,"MSPQ-H6G","M54X-FM3",1,0,1861,"sep",.77459667,.36514837,1,0,0,1,0,0,0
0,.6092718,"MSNP-BMS","M57X-9RN",1,0,1870,"jan",1,.3086067,1,0,0,0,0,0,1
0,.6092718,"MSP9-9PG","M58N-7JW",1,0,1840,"dec",.8,.4472136,1,0,0,1,1,0,1
0,.6092718,"MSK6-76Z","M5C8-9N8",1,0,1882,"oct",.77459667,.36514837,1,0,0,1,0,1,1
0,.6092718,"MSPH-4BP","M5HT-YRC",1,0,1849,"sep",1,.3086067,1,0,0,1,0,0,0
0,.6092718,"MSLG-KV3","M587-P1G",1,0,1896,"sep",.83333333,.28867513,1,0,0,0,1,1,1
0,.6092718,"MSLS-749","M5HP-BQH",1,0,1875,"oct",.8,.4472136,1,0,0,1,0,0,1
0,.6092718,"MSPZ-JHX","M5ZP-D3N",1,0,1857,"oct",1,.18257419,1,0,0,0,1,1,0
0,.6092718,"MSGF-ZB5","M5WV-ZR7",1,0,1846,"mar",.8,.4472136,1,0,0,0,0,0,0
0,.6092718,"MS2G-X6C","M5ZP-D3N",1,0,1857,"may",1,.18257419,1,0,1,0,1,1,1
0,.6092718,"MSKH-6W5","M587-835",1,0,1888,"feb",1,.3086067,1,0,1,0,0,0,1
0,.6092718,"MSL6-M38","M53X-JKY",1,0,1900,"aug",1,.18257419,1,0,1,0,0,0,1
0,.6092718,"MSKL-PQP","M587-P1G",1,0,1896,"oct",.81649658,.23570226,1,0,0,0,1,1,1
0,.6092718,"MS2D-D3C","M587-835",1,0,1888,"feb",1,.3086067,1,0,1,0,0,0,1
0,.6092718,"MSKJ-S2Y","M53K-WPG",1,0,1880,"jan",.77459667,.36514837,1,0,0,1,0,0,1
0,.6092718,"MSLK-KYD","M5HB-DZR",1,0,1850,"sep",.81649658,.2236068,1,0,0,1,1,1,0
0,.6092718,"MS2Y-QS2","M59S-2G2",1,0,1888,"jul",1,.18257419,1,0,0,0,1,0,1
0,.6092718,"MSK8-4ZM","M5ZN-LBZ",1,0,1870,"feb",.77459667,.36514837,1,0,1,0,0,0,0
0,.6092718,"MSLF-4FX","M5HP-BQH",1,0,1875,"may",.8,.4472136,1,0,0,1,0,0,1
0,.6092718,"MSGK-J14","M5HZ-YV2",1,0,1858,"mar",.77459667,.37796447,1,0,0,1,0,0,0
0,.6092718,"MSL9-YCZ","M5ZN-LBZ",1,0,1870,"sep",.77459667,.36514837,1,0,1,0,0,0,0
0,.6092718,"MSGK-DGQ","M5CH-CHN",1,0,1896,"jan",.83333333,.28867513,1,0,1,1,1,1,1
0,.6092718,"MSLC-SGG","M5C1-X8G",1,0,1891,"nov",.81649658,.23570226,1,0,0,1,1,1,1
0,.6092718,"MSPC-P7M","M5WY-HJJ",1,0,1874,"sep",.81649658,.2236068,1,0,1,0,0,0,0
0,.6092718,"MSVT-N37","M59C-G46",1,0,1850,"dec",.8,.4472136,1,0,0,1,1,0,1
0,.6092718,"MSK7-YB9","M5ST-WYK",1,0,1888,"jul",1,.18257419,1,0,0,1,1,1,1
0,.6092718,"MSK9-FS2","M5ZD-CFD",1,0,1855,"jan",.8,.4472136,1,0,1,0,0,0,1
0,.6092718,"MSGK-8Q8","M54X-FM3",1,0,1861,"dec",.77459667,.36514837,1,0,0,1,1,1,0
0,.6092718,"MSGR-QBD","M5HT-YRC",1,0,1849,"oct",1,.3086067,1,0,1,1,0,0,0
0,.6092718,"MSVG-74S","M54P-1ZP",1,0,1848,"jul",.36514837,1,1,0,0,0,0,0,0
0,.6092718,"MSLD-49X","M53Q-7HN",1,0,1879,"jun",1,.18257419,1,0,0,1,0,0,1
0,.6092718,"MSV6-RXD","M5WF-6Q3",1,0,1870,"apr",1,.18257419,1,0,0,0,0,0,0
0,.6092718,"MSP9-VQ3","M5SD-Y62",1,0,1872,"oct",.8,.28867513,1,0,0,1,0,0,0
0,.6092718,"MSG1-QQS","M5WY-HJJ",1,0,1874,"nov",.81649658,.2236068,1,0,1,0,1,0,0
0,.6092718,"MSVK-56C","M5WQ-NZ8",1,0,1880,"feb",1,.18257419,1,0,0,1,0,0,1
0,.6092718,"MSVP-V9Y","M5HP-BQH",1,0,1875,"feb",.77459667,.36514837,1,0,0,1,0,0,1
0,.6092718,"MSK9-HM3","M5H1-LTV",1,0,1857,"nov",.83333333,.28867513,1,0,1,0,0,0,0
0,.6092718,"MS6R-R7X","M53K-WPG",1,0,1880,"jul",.77459667,.36514837,1,0,1,1,0,0,1
0,.6092718,"MS2N-ZVB","M59S-2G2",1,0,1888,"jan",1,.18257419,1,0,0,0,0,0,1
0,.6092718,"MS6N-BC4","M5ZD-CFD",1,0,1855,"feb",.8,.4472136,1,0,0,0,1,1,0
0,.6092718,"MSPH-24F","M5HT-YRC",1,0,1849,"aug",1,.18257419,1,0,0,1,0,0,0
0,.6092718,"MSGG-3VZ","M5W1-TTC",1,0,1894,"jan",.81649658,.23570226,1,0,0,1,0,0,1
